DISTRICT_FAVRE,CITY_FAVRE,DISTRICT_ID_DFIH,CITY_ID_DFIH,,,,,,,CITY_ID_DFIH
Saône-et-Loire,Etang-sur-Arroux,35,13200,,,,,,Etang-sur-Arroux_35,13200
Saône-et-Loire,étang-sur-Arroux,35,13200,,,,,,étang-sur-Arroux_35,13200
Saône-et-Loire,Genelard,35,15295,,,,,,Genelard_35,15295
Saône-et-Loire,Genouilly,35,15313,,,,,,Genouilly_35,15313
Saône-et-Loire,Gergy,35,15354,,,,,,Gergy_35,15354
Saône-et-Loire,Grury,35,16295,,,,,,Grury_35,16295
Saône-et-Loire,Guengnon,35,16383,,,,,,Guengnon_35,16383
Saône-et-Loire,Gueugnon,35,16383,,,,,,Gueugnon_35,16383
Saône-et-Loire,Iguerande,35,17464,,,,,,Iguerande_35,17464
Saône-et-Loire,Issy-l'éveque,35,17660,,,,,,Issy-l'éveque_35,17660
Saône-et-Loire,Issy-l'Evêque,35,17660,,,,,,Issy-l'Evêque_35,17660
Saône-et-Loire,Joney,35,17879,,,,,,Joney_35,17879
Saône-et-Loire,Joncy,35,17879,,,,,,Joncy_35,17879
Saône-et-Loire,La Chapelle-de-Guichay,35,16450,,,,,,La Chapelle-de-Guichay_35,16450
Saône-et-Loire,La Chapelle-de-Guinchay,35,16450,,,,,,La Chapelle-de-Guinchay_35,16450
Saône-et-Loire,La Chapelle-St-Sauveur,35,8329,,,,,,La Chapelle-St-Sauveur_35,8329
Saône-et-Loire,La Clayette,35,9643,,,,,,La Clayette_35,9643
Saône-et-Loire,La Guiche,35,16399,,,,,,La Guiche_35,16399
Saône-et-Loire,Laives,35,18368,,,,,,Laives_35,18368
Saône-et-Loire,Le Creusot,35,11066,,,,,,Le Creusot_35,11066
Saône-et-Loire,Louhans,35,20109,,,,,,Louhans_35,20109
Saône-et-Loire,Mâcon,35,20502,,,,,,Mâcon_35,20502
Saône-et-Loire,Matour,35,21581,,,,,,Matour_35,21581
Saône-et-Loire,Marcigny-s.-Loire,35,21055,,,,,,Marcigny-s.-Loire_35,21055
Saône-et-Loire,Marcigny-sur-Loire,35,21055,,,,,,Marcigny-sur-Loire_35,21055
Saône-et-Loire,Mareignay-s.-Loire,35,21055,,,,,,Mareignay-s.-Loire_35,21055
Saône-et-Loire,Marcigny,35,21055,,,,,,Marcigny_35,21055
Saône-et-Loire,Montceau-les-Mines,35,23240,,,,,,Montceau-les-Mines_35,23240
Saône-et-Loire,Montchain-les-Mines,35,23255,,,,,,Montchain-les-Mines_35,23255
Saône-et-Loire,Monchanin-les-Mines,35,23255,,,,,,Monchanin-les-Mines_35,23255
Saône-et-Loire,Montchanin-les-Mines,35,23255,,,,,,Montchanin-les-Mines_35,23255
Saône-et-Loire,Montpont-sur-Isle,35,22981,,,,,,Montpont-sur-Isle_35,22981
Saône-et-Loire,Palinges,35,26087,,,,,,Palinges_35,26087
Saône-et-Loire,Paray-le-Monial,35,26149,,,,,,Paray-le-Monial_35,26149
Saône-et-Loire,Pierreclos,35,26779,,,,,,Pierreclos_35,26779
Saône-et-Loire,Pierre-en-Bresse,35,26773,,,,,,Pierre-en-Bresse_35,26773
Saône-et-Loire,Pierre-de-Bresse,35,26773,,,,,,Pierre-de-Bresse_35,26773
Saône-et-Loire,Pont-de-Vaux,35,27537,,,,,,Pont-de-Vaux_35,27537
Saône-et-Loire,Pontanevaux,35,16450,,,,,,Pontanevaux_35,16450
Saône-et-Loire,Romanèche-Thorins,35,29517,,,,,,Romanèche-Thorins_35,29517
Saône-et-Loire,Romenay,35,29531,,,,,,Romenay_35,29531
Saône-et-Loire,St-Christophe-en-Brionnais,35,30906,,,,,,St-Christophe-en-Brionnais_35,30906
Saône-et-Loire,St-Cristophe-en-Brionnais,35,30906,,,,,,St-Cristophe-en-Brionnais_35,30906
Saône-et-Loire,Saint-Christophe-en-Brionnais,35,30906,,,,,,Saint-Christophe-en-Brionnais_35,30906
Saône-et-Loire,Saint-Gengoux-le-National,35,17944,,,,,,Saint-Gengoux-le-National_35,17944
Saône-et-Loire,Saint-Loup-de-la-Salle,35,33037,,,,,,Saint-Loup-de-la-Salle_35,33037
Saône-et-Loire,Salornay-sur-Guye,35,35185,,,,,,Salornay-sur-Guye_35,35185
Saône-et-Loire,Sennecy-le-Grand,35,35994,,,,,,Sennecy-le-Grand_35,35994
Saône-et-Loire,Sennecey-le-Grand,35,35994,,,,,,Sennecey-le-Grand_35,35994
Saône-et-Loire,Simancre,35,36366,,,,,,Simancre_35,36366
Saône-et-Loire,Simandre,35,36366,,,,,,Simandre_35,36366
Saône-et-Loire,St-Bonnet-de-Joux,35,30752,,,,,,St-Bonnet-de-Joux_35,30752
Saône-et-Loire,St-Gengoux-le-National,35,17944,,,,,,St-Gengoux-le-National_35,17944
Saône-et-Loire,St-Germain-du-Boi,35,32071,,,,,,St-Germain-du-Boi_35,32071
Saône-et-Loire,St-Germain-du-Bois,35,32071,,,,,,St-Germain-du-Bois_35,32071
Saône-et-Loire,St-Germain-du-Bois,35,32071,,,,,,St-Germain-du-Bois_35,32071
Saône-et-Loire,St-Germain-du-Bois,35,32071,,,,,,St-Germain-du-Bois_35,32071
Saône-et-Loire,St-Germain-du-Plain,35,32088,,,,,,St-Germain-du-Plain_35,32088
Saône-et-Loire,St-Léger-sur-Dheune,35,32953,,,,,,St-Léger-sur-Dheune_35,32953
Saône-et-Loire,St-Loup-de-la-Salle,35,33037,,,,,,St-Loup-de-la-Salle_35,33037
Saône-et-Loire,St-Maurice-les-Châteauneuf,35,33561,,,,,,St-Maurice-les-Châteauneuf_35,33561
Saône-et-Loire,St-Maurice-lès-Châteauneuf,35,33561,,,,,,St-Maurice-lès-Châteauneuf_35,33561
Saône-et-Loire,Touton-s.-Arroux,35,37816,,,,,,Touton-s.-Arroux_35,37816
Saône-et-Loire,Toulon-s.-Arroux,35,37816,,,,,,Toulon-s.-Arroux_35,37816
Saône-et-Loire,Tournus,35,37895,,,,,,Tournus_35,37895
Saône-et-Loire,Tramayes,35,37973,,,,,,Tramayes_35,37973
Saône-et-Loire,Verdun-s.-le-Doubs,35,39381,,,,,,Verdun-s.-le-Doubs_35,39381
Sarthe,Aubigné,107,1659,,,,,,Aubigné_107,1659
Sarthe,Aubignè,107,1659,,,,,,Aubignè_107,1659
Sarthe,Ballon,107,2530,,,,,,Ballon_107,2530
Sarthe,Beaumont-s.-Sarthe,107,3268,,,,,,Beaumont-s.-Sarthe_107,3268
Sarthe,Beaumont-sur-Sarthe,107,3268,,,,,,Beaumont-sur-Sarthe_107,3268
Sarthe,Besé-sur-Braye,107,3965,,,,,,Besé-sur-Braye_107,3965
Sarthe,Bessé-sur-Braye,107,3965,,,,,,Bessé-sur-Braye_107,3965
Sarthe,Bonnetable,107,4843,,,,,,Bonnetable_107,4843
Sarthe,Bonnétable,107,4843,,,,,,Bonnétable_107,4843
Sarthe,Bonnètable,107,4843,,,,,,Bonnètable_107,4843
Sarthe,Bouloire,107,5201,,,,,,Bouloire_107,5201
Sarthe,Breil-s.-Mérize,107,5700,,,,,,Breil-s.-Mérize_107,5700
Sarthe,Breil-sur-Mérise,107,5700,,,,,,Breil-sur-Mérise_107,5700
Sarthe,Breil-sur-Mérize,107,5700,,,,,,Breil-sur-Mérize_107,5700
Sarthe,Brulon,107,6141,,,,,,Brulon_107,6141
Sarthe,Brûlon,107,6141,,,,,,Brûlon_107,6141
Sarthe,Château-du-Loir,107,8643,,,,,,Château-du-Loir_107,8643
Sarthe,Contie,107,10157,,,,,,Contie_107,10157
Sarthe,Conlie,107,10157,,,,,,Conlie_107,10157
Sarthe,Gonlie,107,10157,,,,,,Gonlie_107,10157
Sarthe,Conneré,107,10169,,,,,,Conneré_107,10169
Sarthe,Connerré,107,10169,,,,,,Connerré_107,10169
Sarthe,Ecommoy,107,12448,,,,,,Ecommoy_107,12448
Sarthe,écommoy,107,12448,,,,,,écommoy_107,12448
Sarthe,Fresnaye-s.-Sarthe,107,14719,,,,,,Fresnaye-s.-Sarthe_107,14719
Sarthe,Fresnay-s.-Sarthe,107,14719,,,,,,Fresnay-s.-Sarthe_107,14719
Sarthe,Fresnay-sur-Sarthe,107,14719,,,,,,Fresnay-sur-Sarthe_107,14719
Sarthe,La Ferté-Bernard,107,18180,,,,,,La Ferté-Bernard_107,18180
Sarthe,Cérans-Foulletourte,107,7469,,,,,,Cérans-Foulletourte_107,7469
Sarthe,Foulletourte,107,7469,,,,,,Foulletourte_107,7469
Sarthe,La-Chartre-sur-le-Loir,107,8533,,,,,,La-Chartre-sur-le-Loir_107,8533
Sarthe,Chartre-s.-le-Loir,107,8533,,,,,,Chartre-s.-le-Loir_107,8533
Sarthe,La Chartre-s.-Le Loir,107,8533,,,,,,La Chartre-s.-Le Loir_107,8533
Sarthe,La Chartre-s.-le-Loir,107,8533,,,,,,La Chartre-s.-le-Loir_107,8533
Sarthe,La Chartre-sur-le-Loir,107,8533,,,,,,La Chartre-sur-le-Loir_107,8533
Sarthe,La Fièche,107,13973,,,,,,La Fièche_107,13973
Sarthe,La Fleche,107,13973,,,,,,La Fleche_107,13973
Sarthe,La Flèche,107,13973,,,,,,La Flèche_107,13973
Sarthe,La Suze,107,36945,,,,,,La Suze_107,36945
Sarthe,Le Grand-Lucé,107,15989,,,,,,Le Grand-Lucé_107,15989
Sarthe,Le Lude,107,20300,,,,,,Le Lude_107,20300
Sarthe,Le Mans,107,20932,,,,,,Le Mans_107,20932
Sarthe,Loué,107,20096,,,,,,Loué_107,20096
Sarthe,Lucé,107,15989,,,,,,Lucé_107,15989
Sarthe,Luché-Pringé,107,20280,,,,,,Luché-Pringé_107,20280
Sarthe,Malicorne,107,20794,,,,,,Malicorne_107,20794
Sarthe,Mamers,107,20847,,,,,,Mamers_107,20847
Sarthe,Mansigné,107,20940,,,,,,Mansigné_107,20940
Sarthe,Marolles-les-Braults,107,21312,,,,,,Marolles-les-Braults_107,21312
Sarthe,Mayet,107,21722,,,,,,Mayet_107,21722
Sarthe,Montfort-le-Rotrou,107,23430,,,,,,Montfort-le-Rotrou_107,23430
Sarthe,Noyeu,107,25333,,,,,,Noyeu_107,25333
Sarthe,Noyen,107,25333,,,,,,Noyen_107,25333
Sarthe,Pontvillain,107,27625,,,,,,Pontvillain_107,27625
Sarthe,Pontvallain,107,27625,,,,,,Pontvallain_107,27625
Sarthe,Ruillés.-le-Loir,107,30030,,,,,,Ruillés.-le-Loir_107,30030
Sarthe,Ruillé-s.-le-Loir,107,30030,,,,,,Ruillé-s.-le-Loir_107,30030
Sarthe,Ruillé-sur-le-Loir,107,30030,,,,,,Ruillé-sur-le-Loir_107,30030
Sarthe,Sablé-s.-Sarthe,107,30115,,,,,,Sablé-s.-Sarthe_107,30115
Sarthe,Sablé-sur-Sarthe,107,30115,,,,,,Sablé-sur-Sarthe_107,30115
Sarthe,Saint-Calais,107,30803,,,,,,Saint-Calais_107,30803
Sarthe,Saint-Georges-le-Gaultier,107,31977,,,,,,Saint-Georges-le-Gaultier_107,31977
Sarthe,Sillé-le-Guillaume,107,36344,,,,,,Sillé-le-Guillaume_107,36344
Sarthe,St-Calais,107,30805,,,,,,St-Calais_107,30805
Sarthe,St-Calais,107,30803,,,,,,St-Calais_107,30803
Sarthe,St-Cosme-du-Var,107,31016,,,,,,St-Cosme-du-Var_107,31016
Sarthe,St-Cosme-du-Vair,107,31016,,,,,,St-Cosme-du-Vair_107,31016
Sarthe,St-Georges-le-Gaultier,107,31977,,,,,,St-Georges-le-Gaultier_107,31977
Sarthe,Tuffé,107,38361,,,,,,Tuffé_107,38361
Sarthe,Vaas,107,38524,,,,,,Vaas_107,38524
Sarthe,Vibrays,107,39736,,,,,,Vibrays_107,39736
Sarthe,Vibraye,107,39736,,,,,,Vibraye_107,39736
Sarthe,Yvré-le-Pollin,107,41432,,,,,,Yvré-le-Pollin_107,41432
Savoie,Aiguebelle,109,226,,,,,,Aiguebelle_109,226
Savoie,Aime,109,274,,,,,,Aime_109,274
Savoie,Aix-les-Bains,109,319,,,,,,Aix-les-Bains_109,319
Savoie,Albertville,109,10140,,,,,,Albertville_109,10140
Savoie,Beaufort,109,3160,,,,,,Beaufort_109,3160
Savoie,Bourg-St-Maurice,109,5323,,,,,,Bourg-St-Maurice_109,5323
Savoie,Brides-les-Bains,109,35475,,,,,,Brides-les-Bains_109,35475
Savoie,Chambéry,109,7760,,,,,,Chambéry_109,7760
Savoie,Flumet,109,14089,,,,,,Flumet_109,14089
Savoie,Le Chatelard-en-Beauges,109,8738,,,,,,Le Chatelard-en-Beauges_109,8738
Savoie,Le Châtelard,109,8738,,,,,,Le Châtelard_109,8738
Savoie,La Chambre,109,7813,,,,,,La Chambre_109,7813
Savoie,La Rochette,109,29407,,,,,,La Rochette_109,29407
Savoie,Les Echelles,109,12399,,,,,,Les Echelles_109,12399
Savoie,Les-échelles,109,12399,,,,,,Les-échelles_109,12399
Savoie,Les échelles,109,12399,,,,,,Les échelles_109,12399
Savoie,Modane,109,22651,,,,,,Modane_109,22651
Savoie,Montmélian,109,23679,,,,,,Montmélian_109,23679
Savoie,Moutiers-Tarentaise,109,24323,,,,,,Moutiers-Tarentaise_109,24323
Savoie,Moutiers,109,24323,,,,,,Moutiers_109,24323
Savoie,Pont-de-Beauvoisin,109,27505,,,,,,Pont-de-Beauvoisin_109,27505
Savoie,St-Genix-sur-Guiers,109,31890,,,,,,St-Genix-sur-Guiers_109,31890
Savoie,St-Jean-de-Maurienne,109,32495,,,,,,St-Jean-de-Maurienne_109,32495
Savoie,St-Michel-de-Maurienne,109,33692,,,,,,St-Michel-de-Maurienne_109,33692
Savoie,St-Pierre-d'Albigny,109,34107,,,,,,St-Pierre-d'Albigny_109,34107
Savoie,Yenne,109,41381,,,,,,Yenne_109,41381
Seine,Alfortville,129,408,,,,,,Alfortville_129,408
Seine,Antony,129,969,,,,,,Antony_129,969
Seine,Arcueil-Cachan,129,1129,,,,,,Arcueil-Cachan_129,1129
Seine,Asnières,129,1490,,,,,,Asnières_129,1490
Seine,Aubervilliers,129,1642,,,,,,Aubervilliers_129,1642
Seine,Bagnolet,129,2378,,,,,,Bagnolet_129,2378
Seine,Bobigny,129,2939,,,,,,Bobigny_129,2939
Seine,Bois-Colombes,129,4634,,,,,,Bois-Colombes_129,4634
Seine,Bourg-la-Reine,129,5287,,,,,,Bourg-la-Reine_129,5287
Seine,Billancourt,129,5199,,,,,,Billancourt_129,5199
Seine,Boulogne-s.-Seine,129,5199,,,,,,Boulogne-s.-Seine_129,5199
Seine,Boulogne,129,5199,,,,,,Boulogne_129,5199
Seine,Champigny-s.-M.,129,7959,,,,,,Champigny-s.-M._129,7959
Seine,Champigny-s.-Marne,129,7959,,,,,,Champigny-s.-Marne_129,7959
Seine,Champigny-sur-Marne,129,7959,,,,,,Champigny-sur-Marne_129,7959
Seine,Charenton,129,8423,,,,,,Charenton_129,8423
Seine,Choisy-le-Roi,129,9421,,,,,,Choisy-le-Roi_129,9421
Seine,Clarmart,129,9588,,,,,,Clarmart_129,9588
Seine,Clamart,129,9588,,,,,,Clamart_129,9588
Seine,Clichy,129,9727,,,,,,Clichy_129,9727
Seine,Colombes,129,9911,,,,,,Colombes_129,9911
Seine,Courbevoie,129,10602,,,,,,Courbevoie_129,10602
Seine,Créteil,129,11051,,,,,,Créteil_129,11051
Seine,Epinay,129,12746,,,,,,Epinay_129,12746
Seine,épinay,129,12746,,,,,,épinay_129,12746
Seine,Etains,129,36812,,,,,,Etains_129,36812
Seine,étains,129,36812,,,,,,étains_129,36812
Seine,Fontenay-s.-Bois,129,14286,,,,,,Fontenay-s.-Bois_129,14286
Seine,Fontenay-sous-Bois,129,14286,,,,,,Fontenay-sous-Bois_129,14286
Seine,Genneviliers,129,15302,,,,,,Genneviliers_129,15302
Seine,Gennevilliers,129,15302,,,,,,Gennevilliers_129,15302
Seine,Gentilly,129,15323,,,,,,Gentilly_129,15323
Seine,Issy-les-Moulineaux,129,17659,,,,,,Issy-les-Moulineaux_129,17659
Seine,Ivry,129,17684,,,,,,Ivry_129,17684
Seine,Joiville-le-Pont,129,27534,,,,,,Joiville-le-Pont_129,27534
Seine,Joinville-le-Pont,129,27534,,,,,,Joinville-le-Pont_129,27534
Seine,Kremlin-Bicetre,129,18163,,,,,,Kremlin-Bicetre_129,18163
Seine,Kremlin-Bicêtre,129,18163,,,,,,Kremlin-Bicêtre_129,18163
Seine,La-Garenne-Colombes,129,15082,,,,,,La-Garenne-Colombes_129,15082
Seine,La Garenne-Colombes,129,15082,,,,,,La Garenne-Colombes_129,15082
Seine,Le Bourget,129,5290,,,,,,Le Bourget_129,5290
Seine,Les Lilas,129,19576,,,,,,Les Lilas_129,19576
Seine,Levallois-Perret,129,19362,,,,,,Levallois-Perret_129,19362
Seine,Maisons-Alfort,129,20721,,,,,,Maisons-Alfort_129,20721
Seine,Malakoff,129,20754,,,,,,Malakoff_129,20754
Seine,Meudon,129,22356,,,,,,Meudon_129,22356
Seine,Montrouge,129,23851,,,,,,Montrouge_129,23851
Seine,Montreuil,129,23806,,,,,,Montreuil_129,23806
Seine,Montreuil-s.-Bois,129,23806,,,,,,Montreuil-s.-Bois_129,23806
Seine,Nanterre,129,24555,,,,,,Nanterre_129,24555
Seine,Neuilly,129,24784,,,,,,Neuilly_129,24784
Seine,Nogent-s.-Marne,129,25098,,,,,,Nogent-s.-Marne_129,25098
Seine,Nogent-sur-Marne,129,25098,,,,,,Nogent-sur-Marne_129,25098
Seine,Noisy-le-Sec,129,25151,,,,,,Noisy-le-Sec_129,25151
Seine,Noisy-le-Sec.,129,25151,,,,,,Noisy-le-Sec._129,25151
Seine,Pantin,129,26134,,,,,,Pantin_129,26134
Seine,Paris,129,26207,,,,,,Paris_129,26207
Seine,Pierrefitte,129,26802,,,,,,Pierrefitte_129,26802
Seine,Plaine-Saint-Denis,129,31120,,,,,,Plaine-Saint-Denis_129,31120
Seine,Plaine-St-Denis,129,31120,,,,,,Plaine-St-Denis_129,31120
Seine,Puteaux,129,28284,,,,,,Puteaux_129,28284
Seine,Romainville,129,29514,,,,,,Romainville_129,29514
Seine,Rosny-s.-Bois,129,29702,,,,,,Rosny-s.-Bois_129,29702
Seine,Rosny-sous-Bois,129,29702,,,,,,Rosny-sous-Bois_129,29702
Seine,Saint-Denis,129,31120,,,,,,Saint-Denis_129,31120
Seine,Saint-Mandé,129,33100,,,,,,Saint-Mandé_129,33100
Seine,Parc-Saint-Maur,129,33527,,,,,,Parc-Saint-Maur_129,33527
Seine,Saint-Maur-des-Fossés,129,33527,,,,,,Saint-Maur-des-Fossés_129,33527
Seine,Saint-Maurice,129,8424,,,,,,Saint-Maurice_129,8424
Seine,Saint-Ouen,129,33844,,,,,,Saint-Ouen_129,33844
Seine,Sceaux,129,35740,,,,,,Sceaux_129,35740
Seine,Stains,129,36812,,,,,,Stains_129,36812
Seine,St-Maur-des-Fossés,129,33527,,,,,,St-Maur-des-Fossés_129,33527
Seine,Suresnes,129,36900,,,,,,Suresnes_129,36900
Seine,Vanves,129,38848,,,,,,Vanves_129,38848
Seine,Varenne-Saint-Hilaire,129,62396,,,,,,Varenne-Saint-Hilaire_129,62396
Seine,Villejuif,129,40231,,,,,,Villejuif_129,40231
Seine,Villemomble,129,40268,,,,,,Villemomble_129,40268
Seine,Vincennes,129,40749,,,,,,Vincennes_129,40749
Seine,Vitry-sur-Seine,129,40890,,,,,,Vitry-sur-Seine_129,40890
Seine-et-Marne,Barbizon,68,2632,,,,,,Barbizon_68,2632
Seine-et-Marne,Beaumont-en-Gatinais,68,3242,,,,,,Beaumont-en-Gatinais_68,3242
Seine-et-Marne,Beaumont-en-Gâtinais,68,3242,,,,,,Beaumont-en-Gâtinais_68,3242
Seine-et-Marne,Beaumont-du-Gâtinais,68,3242,,,,,,Beaumont-du-Gâtinais_68,3242
Seine-et-Marne,Breton-Bazoches,68,4050,,,,,,Breton-Bazoches_68,4050
Seine-et-Marne,Beton-Bazoches,68,4050,,,,,,Beton-Bazoches_68,4050
Seine-et-Marne,Bombon,68,4770,,,,,,Bombon_68,4770
Seine-et-Marne,Bray-sur-Seine,68,5652,,,,,,Bray-sur-Seine_68,5652
Seine-et-Marne,Brie-Comte-Robert,68,5920,,,,,,Brie-Comte-Robert_68,5920
Seine-et-Marne,Champagne-sur-Seine,68,7862,,,,,,Champagne-sur-Seine_68,7862
Seine-et-Marne,Chapelle-la-Reine,68,8162,,,,,,Chapelle-la-Reine_68,8162
Seine-et-Marne,Château-Landon,68,8658,,,,,,Château-Landon_68,8658
Seine-et-Marne,Chatelet-en-Brie,68,8752,,,,,,Chatelet-en-Brie_68,8752
Seine-et-Marne,Châtelet-en-Bris,68,8752,,,,,,Châtelet-en-Bris_68,8752
Seine-et-Marne,Châtelet-en-Brie,68,8752,,,,,,Châtelet-en-Brie_68,8752
Seine-et-Marne,Châtenay-sur-Seine,68,8782,,,,,,Châtenay-sur-Seine_68,8782
Seine-et-Marne,Chaumes-en-Brie,68,8910,,,,,,Chaumes-en-Brie_68,8910
Seine-et-Marne,Chelles,68,9090,,,,,,Chelles_68,9090
Seine-et-Marne,Claye-Souilly,68,9640,,,,,,Claye-Souilly_68,9640
Seine-et-Marne,Coulommiers,68,10552,,,,,,Coulommiers_68,10552
Seine-et-Marne,Crécy-en-Brie,68,10971,,,,,,Crécy-en-Brie_68,10971
Seine-et-Marne,Dammartin-en-Geôle,68,11522,,,,,,Dammartin-en-Geôle_68,11522
Seine-et-Marne,Dammartin-en-Goele,68,11522,,,,,,Dammartin-en-Goele_68,11522
Seine-et-Marne,Dammartin-en-Goéle,68,11522,,,,,,Dammartin-en-Goéle_68,11522
Seine-et-Marne,Dammartin-en-Goêle,68,11522,,,,,,Dammartin-en-Goêle_68,11522
Seine-et-Marne,Donnemarie-en-Montois,68,12060,,,,,,Donnemarie-en-Montois_68,12060
Seine-et-Marne,Egreville,68,12539,,,,,,Egreville_68,12539
Seine-et-Marne,Esbly,68,12896,,,,,,Esbly_68,12896
Seine-et-Marne,Fontainebleu,68,14166,,,,,,Fontainebleu_68,14166
Seine-et-Marne,Fontainebleau,68,14166,,,,,,Fontainebleau_68,14166
Seine-et-Marne,Fontenay-Trésigny,68,14274,,,,,,Fontenay-Trésigny_68,14274
Seine-et-Marne,Guignes-Rabutin,68,16409,,,,,,Guignes-Rabutin_68,16409
Seine-et-Marne,Guignes ,68,16409,,,,,,Guignes _68,16409
Seine-et-Marne,Héricy,68,16994,,,,,,Héricy_68,16994
Seine-et-Marne,Jouarre,68,17910,,,,,,Jouarre_68,17910
Seine-et-Marne,Jouy-le-Chatel,68,17957,,,,,,Jouy-le-Chatel_68,17957
Seine-et-Marne,Jouy-le-Châtel,68,17957,,,,,,Jouy-le-Châtel_68,17957
Seine-et-Marne,La Chapelle-Gauthier,68,8252,,,,,,La Chapelle-Gauthier_68,8252
Seine-et-Marne,La Ferté-Gaucher,68,13767,,,,,,La Ferté-Gaucher_68,13767
Seine-et-Marne,La Ferté-sous-Jouarre,68,13774,,,,,,La Ferté-sous-Jouarre_68,13774
Seine-et-Marne,Lagny-s.-Marne,68,18329,,,,,,Lagny-s.-Marne_68,18329
Seine-et-Marne,Lagny-sur-Marne,68,18329,,,,,,Lagny-sur-Marne_68,18329
Seine-et-Marne,La Ferté-sous-Juarre,68,13774,,,,,,La Ferté-sous-Juarre_68,13774
Seine-et-Marne,Le Ferté-sous-Jouarre,68,13774,,,,,,Le Ferté-sous-Jouarre_68,13774
Seine-et-Marne,Lizy-sur-Ourcq,68,19761,,,,,,Lizy-sur-Ourcq_68,19761
Seine-et-Marne,Meaux,68,21801,,,,,,Meaux_68,21801
Seine-et-Marne,Melun,68,21914,,,,,,Melun_68,21914
Seine-et-Marne,Misy-sur-Yonne,68,22626,,,,,,Misy-sur-Yonne_68,22626
Seine-et-Marne,Mitry-Mory,68,22628,,,,,,Mitry-Mory_68,22628
Seine-et-Marne,Montereau,68,23360,,,,,,Montereau_68,23360
Seine-et-Marne,Montigny-Lencoup,68,23568,,,,,,Montigny-Lencoup_68,23568
Seine-et-Marne,Montigny-s.-Loing,68,23581,,,,,,Montigny-s.-Loing_68,23581
Seine-et-Marne,Montigny-sur-Loing,68,23581,,,,,,Montigny-sur-Loing_68,23581
Seine-et-Marne,Moret-s.-Loing,68,23967,,,,,,Moret-s.-Loing_68,23967
Seine-et-Marne,Moret-sur-Loing,68,23967,,,,,,Moret-sur-Loing_68,23967
Seine-et-Marne,Mormant,68,24013,,,,,,Mormant_68,24013
Seine-et-Marne,Nangis,68,24541,,,,,,Nangis_68,24541
Seine-et-Marne,Nemours,68,24675,,,,,,Nemours_68,24675
Seine-et-Marne,Perthes-en-Gâtinais,68,26568,,,,,,Perthes-en-Gâtinais_68,26568
Seine-et-Marne,Perthes-en-Gatinais,68,26568,,,,,,Perthes-en-Gatinais_68,26568
Seine-et-Marne,Perthes,68,26568,,,,,,Perthes_68,26568
Seine-et-Marne,Provins,68,28134,,,,,,Provins_68,28134
Seine-et-Marne,Rebais,68,28728,,,,,,Rebais_68,28728
Seine-et-Marne,Rozay-en-Brie,68,29975,,,,,,Rozay-en-Brie_68,29975
Seine-et-Marne,Rozoy-en-Brie,68,29975,,,,,,Rozoy-en-Brie_68,29975
Seine-et-Marne,Ponthierry,68,31720,,,,,,Ponthierry_68,31720
Seine-et-Marne,Saint-Fargeau-Ponthierry,68,31720,,,,,,Saint-Fargeau-Ponthierry_68,31720
Seine-et-Marne,Saacy-s.-Marne,68,30148,,,,,,Saacy-s.-Marne_68,30148
Seine-et-Marne,Saacy-sur-Marne,68,30148,,,,,,Saacy-sur-Marne_68,30148
Seine-et-Marne,Saaey-sur-Marne,68,30148,,,,,,Saaey-sur-Marne_68,30148
Seine-et-Marne,Souppes-sur-Loing,68,36732,,,,,,Souppes-sur-Loing_68,36732
Seine-et-Marne,St-Cyr-sur-Morin,68,31084,,,,,,St-Cyr-sur-Morin_68,31084
Seine-et-Marne,Thomery,68,37511,,,,,,Thomery_68,37511
Seine-et-Marne,Thorigny,68,37544,,,,,,Thorigny_68,37544
Seine-et-Marne,Tournan,68,37864,,,,,,Tournan_68,37864
Seine-et-Marne,Veneux-Nadon,68,39292,,,,,,Veneux-Nadon_68,39292
Seine-et-Marne,Veneux-les-Sablons,68,39292,,,,,,Veneux-les-Sablons_68,39292
Seine-et-Marne,Villeneuve-s.-Bellot,68,40380,,,,,,Villeneuve-s.-Bellot_68,40380
Seine-et-Marne,Villeneuve-sur-Bellot,68,40380,,,,,,Villeneuve-sur-Bellot_68,40380
Seine-et-Marne,Villiers-St-Georges,68,40676,,,,,,Villiers-St-Georges_68,40676
Seine-et-Marne,Voulx,68,41072,,,,,,Voulx_68,41072
Seine-et-Oise,Andrésy,24,777,,,,,,Andrésy_24,777
Seine-et-Oise,Angerville,24,807,,,,,,Angerville_24,807
Seine-et-Oise,Argenteuil,24,1196,,,,,,Argenteuil_24,1196
Seine-et-Oise,Arpajon,24,1322,,,,,,Arpajon_24,1322
Seine-et-Oise,Aulnay-s.-Bois,24,1823,,,,,,Aulnay-s.-Bois_24,1823
Seine-et-Oise,Aulnay-sous-Bois,24,1823,,,,,,Aulnay-sous-Bois_24,1823
Seine-et-Oise,Ballancourt,24,2505,,,,,,Ballancourt_24,2505
Seine-et-Oise,Beauchamp,24,3128,,,,,,Beauchamp_24,3128
Seine-et-Oise,Beaumont-s.-Oise,24,3248,,,,,,Beaumont-s.-Oise_24,3248
Seine-et-Oise,Boissy-Saint-Léger,24,4747,,,,,,Boissy-Saint-Léger_24,4747
Seine-et-Oise,Bonnières-s.-Seine,24,4879,,,,,,Bonnières-s.-Seine_24,4879
